activation,p,case,case_label,budget,budget_multiplier,n_design_params,n_fullpr_features,shape_nn_fpr_mean,shape_nn_fpr_std,shape_nn_fpr_count,abs_rmse_gap_mean,abs_rmse_gap_std,abs_rmse_gap_count,full_fpr_mse_vs_nn_mean,full_fpr_mse_vs_nn_std,full_fpr_mse_vs_nn_count,random_mse_median_mean,random_mse_median_std,random_mse_median_count,dopt_mse_vs_nn_mean,dopt_mse_vs_nn_std,dopt_mse_vs_nn_count,dopt_shape_vs_nn_mean,dopt_shape_vs_nn_std,dopt_shape_vs_nn_count,dopt_gain_vs_random_median_pct_mean,dopt_gain_vs_random_median_pct_std,dopt_gain_vs_random_median_pct_count,dopt_shape_gain_vs_random_median_pct_mean,dopt_shape_gain_vs_random_median_pct_std,dopt_shape_gain_vs_random_median_pct_count,aopt_mse_vs_nn_mean,aopt_mse_vs_nn_std,aopt_mse_vs_nn_count,aopt_shape_vs_nn_mean,aopt_shape_vs_nn_std,aopt_shape_vs_nn_count,aopt_gain_vs_random_median_pct_mean,aopt_gain_vs_random_median_pct_std,aopt_gain_vs_random_median_pct_count,aopt_shape_gain_vs_random_median_pct_mean,aopt_shape_gain_vs_random_median_pct_std,aopt_shape_gain_vs_random_median_pct_count,iopt_mse_vs_nn_mean,iopt_mse_vs_nn_std,iopt_mse_vs_nn_count,iopt_shape_vs_nn_mean,iopt_shape_vs_nn_std,iopt_shape_vs_nn_count,iopt_gain_vs_random_median_pct_mean,iopt_gain_vs_random_median_pct_std,iopt_gain_vs_random_median_pct_count,iopt_shape_gain_vs_random_median_pct_mean,iopt_shape_gain_vs_random_median_pct_std,iopt_shape_gain_vs_random_median_pct_count,latin_mse_vs_nn_mean,latin_mse_vs_nn_std,latin_mse_vs_nn_count,latin_shape_vs_nn_mean,latin_shape_vs_nn_std,latin_shape_vs_nn_count,latin_gain_vs_random_median_pct_mean,latin_gain_vs_random_median_pct_std,latin_gain_vs_random_median_pct_count,latin_shape_gain_vs_random_median_pct_mean,latin_shape_gain_vs_random_median_pct_std,latin_shape_gain_vs_random_median_pct_count,shape_nn_fpr_se,shape_nn_fpr_ci95,abs_rmse_gap_se,abs_rmse_gap_ci95,full_fpr_mse_vs_nn_se,full_fpr_mse_vs_nn_ci95,random_mse_median_se,random_mse_median_ci95,dopt_mse_vs_nn_se,dopt_mse_vs_nn_ci95,dopt_shape_vs_nn_se,dopt_shape_vs_nn_ci95,dopt_gain_vs_random_median_pct_se,dopt_gain_vs_random_median_pct_ci95,dopt_shape_gain_vs_random_median_pct_se,dopt_shape_gain_vs_random_median_pct_ci95,aopt_mse_vs_nn_se,aopt_mse_vs_nn_ci95,aopt_shape_vs_nn_se,aopt_shape_vs_nn_ci95,aopt_gain_vs_random_median_pct_se,aopt_gain_vs_random_median_pct_ci95,aopt_shape_gain_vs_random_median_pct_se,aopt_shape_gain_vs_random_median_pct_ci95,iopt_mse_vs_nn_se,iopt_mse_vs_nn_ci95,iopt_shape_vs_nn_se,iopt_shape_vs_nn_ci95,iopt_gain_vs_random_median_pct_se,iopt_gain_vs_random_median_pct_ci95,iopt_shape_gain_vs_random_median_pct_se,iopt_shape_gain_vs_random_median_pct_ci95,latin_mse_vs_nn_se,latin_mse_vs_nn_ci95,latin_shape_vs_nn_se,latin_shape_vs_nn_ci95,latin_gain_vs_random_median_pct_se,latin_gain_vs_random_median_pct_ci95,latin_shape_gain_vs_random_median_pct_se,latin_shape_gain_vs_random_median_pct_ci95
tanh,5,highdim_poly2,Quadratic,62.0,2.0,31,30,0.001115285135732112,0.0006136453347030644,6,0.0036815226120607233,0.0016983758717284262,6,0.0004395433311756274,0.00020556827885358873,6,0.0010939551623558635,0.0004992076429895893,6,0.0012337634380193252,0.0005970435228895302,6,0.001996529948521472,0.000906972636351222,6,-12.48911712496358,25.74249818249401,6,23.589573371027768,5.575431778689227,6,0.0011763366553116238,0.0005098167218207407,6,0.002180635559805127,0.0009778078835122877,6,-9.596920507164441,29.788301624508946,6,14.613702123503122,20.157038362864824,6,0.0012433745275963325,0.0004966751391102124,6,0.0025652287106885333,0.0009471755125424754,6,-19.997374504524394,30.29290964050805,6,-4.489861394758717,32.05992426062712,6,0.0011212575254952704,0.0004802505560713912,6,0.002290899993235902,0.0010476375941132561,6,-12.372883881824203,53.292631659634814,6,8.636804263778565,22.340318501201537,6,0.0002505196588436511,0.0004910185313335562,0.0006933590461982032,0.0013589837305484783,8.39228984155763e-05,0.00016448888089452954,0.0002038006668369943,0.00039944930700050885,0.00024374199755217298,0.00047773431520225905,0.0003702700282878893,0.000725729255444263,10.509330875272282,20.59828851553367,2.2761604922477723,4.461274564805634,0.00020813180513320822,0.0004079383380610881,0.0003991883968459796,0.00078240925781812,12.161023214027692,23.835605499494275,8.22907645245407,16.128989846809976,0.00020276677645764558,0.0003974228818569853,0.0003866827837646989,0.0007578982561788097,12.367028573913688,24.239376004870827,13.08840927180195,25.65328217273182,0.00019606146851046505,0.00038428047828051147,0.00042769625682241124,0.000838284663371926,21.75662576936626,42.642986507957865,9.12039683653374,17.87597779960613
tanh,5,highdim_poly2,Quadratic,93.0,3.0,31,30,0.001115285135732112,0.0006136453347030644,6,0.0036815226120607233,0.0016983758717284262,6,0.0004395433311756274,0.00020556827885358873,6,0.0008512107689937378,0.000396588751276169,6,0.0011173564335801474,0.0005602638134845005,6,0.0017819786412270784,0.0009117356124283987,6,-28.40034228084198,13.327844346966039,6,14.349939931300568,12.377891971876078,6,0.0008594842598659691,0.0002768861415253729,6,0.0018450837325954272,0.0007350835049584368,6,-8.12822806304096,24.0361634975305,6,7.845952908840663,24.41922442924214,6,0.0010714462333162068,0.0004463917585696019,6,0.0023318591534992887,0.0009292807060778637,6,-32.36083051272923,36.81401275831914,6,-18.864788375334843,40.52328629944168,6,0.0007864808721996151,0.00033550963571778907,6,0.0017390159352920376,0.0007801096954164789,6,4.503404930959278,12.989196866241246,6,14.82500078895499,17.39388183330326,6,0.0002505196588436511,0.0004910185313335562,0.0006933590461982032,0.0013589837305484783,8.39228984155763e-05,0.00016448888089452954,0.00016190667972569418,0.00031733709226236057,0.00022872674406381198,0.0004483044183650715,0.000372214505128917,0.0007295404300526773,5.441069670217346,10.664496553625998,5.053253237064784,9.904376344646975,0.00011303829393086874,0.00022155505610450273,0.0003000965842474664,0.0005881893051250341,9.812722657176733,19.232936408066397,9.969106627691506,19.53944899027535,0.00018223867231319748,0.00035718779773386705,0.0003793772596173394,0.0007435794288499852,15.029257773698632,29.457345236449317,16.54356235572475,32.42538221722051,0.00013697123521594083,0.00026846362102324404,0.0003184784495280624,0.0006242177610750023,5.302817415141556,10.393522133677449,7.101022522976501,13.918004145033942
tanh,5,highdim_poly2,Quadratic,124.0,4.0,31,30,0.001115285135732112,0.0006136453347030644,6,0.0036815226120607233,0.0016983758717284262,6,0.0004395433311756274,0.00020556827885358873,6,0.0007328268725646543,0.000347206711286124,6,0.0009799816679683636,0.0004885044957845889,6,0.0016577865535269659,0.0008777115991916669,6,-32.05345122812643,27.472238913355046,6,11.385742356424918,9.503625369050761,6,0.0008336935568906714,0.0002815449806531062,6,0.0017337967141774246,0.0007531798685288626,6,-23.604144463190355,29.379561987592066,6,3.959052561334401,9.725873730550303,6,0.0009912731738261921,0.0003956421073821418,6,0.0022321683469087,0.0010045154725261394,6,-42.76160164015343,37.54398427532377,6,-24.123366307304412,28.335227246786314,6,0.0006461135820201295,0.0003537983661574906,6,0.001525381070143898,0.0007438013320438052,6,11.837209506254533,11.04969178332335,6,17.811432215650306,4.767420789732135,6,0.0002505196588436511,0.0004910185313335562,0.0006933590461982032,0.0013589837305484783,8.39228984155763e-05,0.00016448888089452954,0.0001417465463201402,0.00027782323078747476,0.00019943112528796983,0.00039088500556442083,0.00035832425989030137,0.0007023155493849906,11.215494571592012,21.982369360320344,3.8798388101239727,7.604484067842987,0.000114940257040312,0.00022528290379901153,0.0003074843937387053,0.0006026694117278623,11.994155956011555,23.50854567378265,3.9705713237645552,7.7823197945785285,0.00016152021397427952,0.00031657961938958784,0.000410091724403296,0.0008037797798304601,15.327267397603087,30.04144409930205,11.567808083405586,22.67290384347495,0.0001444375781527034,0.00028309765317929863,0.0003036556222516276,0.0005951650196131901,4.511017780694352,8.841594850160929,1.946291387330024,3.814731119166847
tanh,5,highdim_smooth,Smooth,62.0,2.0,31,30,0.0003867470150645918,0.00023309350212991938,6,0.0014426545403615904,0.0007838215892550878,6,0.00016221275212188483,6.575876982138656e-05,6,0.00043064767941442954,0.00014020538518707325,6,0.0006170193150207443,0.00027612609160159894,6,0.0009126095786804964,0.00030904016073246316,6,-41.125157316946314,31.074890035237082,6,0.4826447611954261,16.569027904028594,6,0.0005697993166910081,0.000312403773792043,6,0.0008915996552891036,0.0003046815047350808,6,-26.339378482173256,33.072380016599325,6,2.9195605651921,18.408941414467357,6,0.0009016697139394018,0.0003176879799547641,6,0.0016984642172926205,0.00048650820868743156,6,-116.05103230306997,73.22107859607443,6,-92.79804760556164,66.31668455411076,6,0.0005299751708250443,0.00037379027360273534,6,0.0007621147515075136,0.00029149879374007096,6,-16.39936755211107,55.50780692703706,6,17.480751346572443,21.707377991587986,6,9.516002376277441e-05,0.00018651364657503784,0.00031999382384205786,0.0006271878947304334,2.684590536258773e-05,5.261797451067195e-05,5.7238608816450084e-05,0.00011218767328024216,0.00011272800484882082,0.0002209468895036888,0.00012616511730370554,0.00024728362991526285,12.686270733238072,24.86509063714662,6.764277316467718,13.257983540276726,0.00012753830658506095,0.00024997508090671947,0.00012438570344405411,0.00024379597875034606,13.501742603347902,26.463415502561887,7.515418861705707,14.730220968943186,0.00012969557471745043,0.00025420332644620285,0.00019861614449328025,0.0003892876432068293,29.89238016276754,58.589065119024376,27.073673098446992,53.0643992729561,0.00015259924019033635,0.00029909451077305923,0.0001190038842166622,0.0002332476130646579,22.660967285361053,44.41549587930766,8.86199995551868,17.369519912816614
tanh,5,highdim_smooth,Smooth,93.0,3.0,31,30,0.0003867470150645918,0.00023309350212991938,6,0.0014426545403615904,0.0007838215892550878,6,0.00016221275212188483,6.575876982138656e-05,6,0.0003280322215025424,0.0001149662575897698,6,0.0006546015933834628,0.0003771470803188092,6,0.000818953507897055,0.0002912253639546668,6,-88.95661272268994,48.92940930213835,6,-13.71968456847018,13.400062831614443,6,0.00037813012754407444,0.00015452872781366615,6,0.0007384434053317396,0.0002984431440432487,6,-14.159690666528823,16.242963321337854,6,-2.006084508288122,22.071952559699653,6,0.0006960666787897951,0.00016964332155210344,6,0.0013044497731614397,0.00022749227621374684,6,-121.31251427352338,46.188748198679164,6,-90.12315602320281,39.97892370811478,6,0.00029267919910300183,0.00011393781421466466,6,0.000635779719356918,0.00028279357990809603,6,10.394111782378786,17.143467344697815,6,12.856846424960507,21.484066505543577,6,9.516002376277441e-05,0.00018651364657503784,0.00031999382384205786,0.0006271878947304334,2.684590536258773e-05,5.261797451067195e-05,4.693477812205164e-05,9.19921651192212e-05,0.0001539696507935911,0.0003017805155554386,0.00011889225697420904,0.0002330288236694497,19.975347701004623,39.15168149396906,5.470552743114949,10.722283376505299,6.308608895748481e-05,0.00012364873435667022,0.00012183890335631672,0.00023880425057838076,6.63116200800341,12.997077535686683,9.01083689969687,17.661240323405863,6.925659601225764e-05,0.00013574292818402498,9.287333285799509e-05,0.00018203173240167038,18.8564774907766,36.95869588192214,16.32132725842306,31.9898014265092,4.651491787232608e-05,9.116923902975911e-05,0.00011544999555163606,0.00022628199128120667,6.998791236095944,13.71763082274805,8.770833423100106,17.190833509276207
tanh,5,highdim_smooth,Smooth,124.0,4.0,31,30,0.0003867470150645918,0.00023309350212991938,6,0.0014426545403615904,0.0007838215892550878,6,0.00016221275212188483,6.575876982138656e-05,6,0.00028718770194923946,0.00011173863093273602,6,0.00047078741133716194,0.0001610422806674617,6,0.0007238550485960804,0.0002477608597450871,6,-68.25685525936801,39.54553572710163,6,-13.161897539796561,21.201879591162466,6,0.00035254636502470233,0.00013994349235306894,6,0.0006931748226871133,0.0002607175283393961,6,-23.155209571251106,17.37314977332529,6,-5.6663055610124955,6.832520427329494,6,0.000571492634557528,0.00013013669942218525,6,0.001143284414286251,0.00016926286986217382,6,-111.59170669900796,46.292550331055104,6,-86.74104205000793,43.42344829809349,6,0.00025754757306997977,8.632916523239169e-05,6,0.0005353209171933701,0.00027948585817038474,6,7.879266098408421,16.426033318284343,6,21.198868886919943,13.329370520035804,6,9.516002376277441e-05,0.00018651364657503784,0.00031999382384205786,0.0006271878947304334,2.684590536258773e-05,5.261797451067195e-05,4.561710505706201e-05,8.940952591184154e-05,6.574523577489287e-05,0.00012886066211879004,0.00010114794743478876,0.00019824997697218596,16.14439735606686,31.643018817891047,8.655631097712744,16.96503695151698,5.7131691514683086e-05,0.00011197811536877885,0.00010643748523852223,0.00020861747106750355,7.0925586949327,13.901415042068091,2.789364784016689,5.46715497667271,5.312808506571672e-05,0.00010413104672880477,6.910127726023979e-05,0.00013543850343007,18.898854533865585,37.041754886376545,17.72754853374261,34.74599512613551,3.5243734123296266e-05,6.907771888166068e-05,0.00011409962380688526,0.00022363526266149512,6.705900021292039,13.143564041732397,5.44169272776403,10.6657177464175
tanh,5,highdim_strong,Strong nonlinear,62.0,2.0,31,30,0.0014183846413673854,0.0006661279519219501,5,0.00954483684318425,0.002565025278915897,5,0.0007578422488439917,0.00035784116701706524,5,0.003230536931690596,0.0009449857750333103,5,0.006494617123610838,0.006093389964689241,5,0.006859374561922546,0.0026650187105028574,5,-89.73935826888253,133.9280835925789,5,-6.3420811434598505,35.13359141665575,5,0.006349214169525911,0.003150768018452423,5,0.008474669655078359,0.0030635530144821955,5,-93.11554644144672,70.63625809010856,5,-29.24020748270244,37.49123341289003,5,0.008438896301007127,0.0029715086836473266,5,0.015594225696585601,0.005159956308909892,5,-174.29072661807044,92.94416024174132,5,-143.1442691774918,74.21413413496022,5,0.0024656234050084162,0.0016349147094562387,5,0.004559478465693793,0.0024776208285249308,5,19.10559955017385,47.441561676519065,5,25.48909228518777,44.48905665620654,5,0.00029790147644203843,0.0005838868938263953,0.0011471141775322607,0.002248343787963231,0.0001600314349196027,0.0003136616124424213,0.00042261048614896106,0.0008283165528519637,0.002725046834892037,0.005341091796388393,0.0011918325995986443,0.0023359918952133426,59.89445980185613,117.39314121163801,15.712219740269077,30.79595069092739,0.001409066294118386,0.0027617699364720365,0.0013700625586113174,0.002685322614878182,31.589494953140438,61.91541010815526,16.76658929430671,32.86251501684115,0.001328899082473268,0.002604642201647605,0.0023076026135302845,0.004522901122519358,41.56589208243337,81.4691484815694,33.18956976341172,65.05155673628697,0.0007311560855516935,0.0014330659276813192,0.001108025719010219,0.0021717304092600293,21.2165113734891,41.58436229203864,19.896110987623462,38.996377535741985
tanh,5,highdim_strong,Strong nonlinear,93.0,3.0,31,30,0.0014183846413673854,0.0006661279519219501,5,0.00954483684318425,0.002565025278915897,5,0.0007578422488439917,0.00035784116701706524,5,0.001770967157035811,0.0006034322871267279,5,0.004838486441209943,0.0049081024997038696,5,0.005251492149764893,0.002146315774173808,5,-145.2167937536964,166.3367837536415,5,-44.600847381510874,25.51098127513613,5,0.004910075730010283,0.00205558978450456,5,0.00700302596713855,0.002193155990936916,5,-172.28538113701057,56.08263595561498,5,-95.40812286615899,39.68203065044001,5,0.005971733828052524,0.0007240178693854707,5,0.010927340001623573,0.0007399829697714199,5,-274.10627189548785,136.42311227349893,5,-224.86594117647127,94.66885950918348,5,0.0017208074200735282,0.0006631604759434063,5,0.0035860378668955708,0.0016891514949003506,5,-5.5439424316046715,46.11916269568285,5,-4.129415375735058,57.08770038608505,5,0.00029790147644203843,0.0005838868938263953,0.0011471141775322607,0.002248343787963231,0.0001600314349196027,0.0003136616124424213,0.0002698631227667069,0.0005289317206227456,0.002194970165974899,0.004302141525310802,0.0009598615944465445,0.0018813287251152272,74.388071126365,145.8006194076754,11.40885766078573,22.36136101514003,0.0009192876984012679,0.001801803888866485,0.0009808091761991714,0.001922385985350376,25.080917270825793,49.15859785081855,17.74634360392281,34.7828334636887,0.00032379063457409527,0.0006346296437652267,0.00033093044452021334,0.0006486236712596182,61.01027054912589,119.58013027628675,42.33720104298232,82.98091404424535,0.0002965743808401141,0.0005812857864466236,0.0007554115133785146,0.0014806065662218886,20.62511657058386,40.425228478344366,25.53039574848543,50.03957566703144
tanh,5,highdim_strong,Strong nonlinear,124.0,4.0,31,30,0.0014183846413673854,0.0006661279519219501,5,0.00954483684318425,0.002565025278915897,5,0.0007578422488439917,0.00035784116701706524,5,0.001302919681488727,0.0005479713615037373,5,0.004269139323017463,0.004810907933603922,5,0.004844870658780873,0.0022239593373189342,5,-173.67477662861776,165.51641176149116,5,-72.0086928676433,18.19365762436745,5,0.004685868474682753,0.002139979792654258,5,0.006274356897037124,0.0018616430216460392,5,-283.7006352441455,204.91875510471226,5,-148.45281229910717,110.20672881780875,5,0.004609954969502488,0.0009641791471026342,5,0.008812067393554484,0.0016925821210045427,5,-289.6208320588979,143.42001371571968,5,-250.84799664042052,136.11865011066888,5,0.0014048211511942178,0.0004053100125828071,5,0.002381477784381327,0.00033990852090792426,5,-12.983731350119943,28.387609240948382,5,4.730506247561595,34.24477460792982,5,0.00029790147644203843,0.0005838868938263953,0.0011471141775322607,0.002248343787963231,0.0001600314349196027,0.0003136616124424213,0.0002450602428090936,0.00048031807590582343,0.0021515034346062827,0.004216946731828314,0.0009945848514881044,0.0019493863089166846,74.02118961810798,145.08153165149164,8.13645104148859,15.947444041317635,0.0009570280573701651,0.0018757749924455235,0.0008325520692477312,0.0016318020557255532,91.64245325575372,179.6192083812773,49.285947442901076,96.60045698808611,0.0004311940230818519,0.0008451402852404297,0.0007569457360133864,0.0014836136425862372,64.13938000046028,125.71318480090214,60.87411093059298,119.31325742396223,0.00018126014801929036,0.00035526989011780907,0.00015201171177630542,0.00029794295508155864,12.695324796292358,24.88283660073302,15.314728779497957,30.016868407815995
tanh,10,highdim_poly2,Quadratic,172.0,2.0,86,85,0.0017300369043968759,0.0006563225489555137,6,0.009522645688543377,0.003080510997403358,6,0.0013120634821533787,0.0005235643248392743,6,0.0028739897767491654,0.0011394361451233814,6,0.0022446467282588385,0.0007731138810897573,6,0.002486832494218707,0.0008699656396945622,6,18.563371856027313,21.27794281405807,6,31.22746283793975,6.552596919999843,6,0.0022382326580274,0.0008836106267317871,6,0.0027751596302203595,0.0012060605312202723,6,21.46677552959901,10.798375398426657,6,25.93366939637292,9.160435602723448,6,0.0027710432817597704,0.0010425683640463187,6,0.003429935650039066,0.001189386172310875,6,2.547544771898396,6.318991496140897,6,5.501283025438878,7.513018466425394,6,0.00247100557746069,0.0011177409167925274,6,0.0030640330848073203,0.001439060240597952,6,15.657133808149267,7.729633052425439,6,18.854037419348973,7.67599561780755,6,0.00026794255860397353,0.0005251674148637881,0.0012576133484450507,0.0024649221629522993,0.0002137442405635004,0.0004189387115044608,0.00046517285833935464,0.000911738802345135,0.00031562242028877573,0.0006186199437660004,0.0003551619851676061,0.0006961174909285079,8.686683778427046,17.025900205717008,2.6750864906887104,5.243169521749873,0.00036073252779895466,0.0007070357544859511,0.0004923721500666147,0.0009650494141305647,4.408418296194719,8.640499860541649,3.7397321747161545,7.329875062443663,0.00042562675231361605,0.0008342284345346874,0.00048556487154727236,0.0009517071482326538,2.5797174757552095,5.056246252480211,3.0671769451416013,6.0116668124775385,0.00045631581846206033,0.0008943790041856382,0.0005874938830986293,0.0011514880108733133,3.155609479565657,6.184994579948688,3.133712088578037,6.142075693612952
tanh,10,highdim_poly2,Quadratic,258.0,3.0,86,85,0.0017300369043968759,0.0006563225489555137,6,0.009522645688543377,0.003080510997403358,6,0.0013120634821533787,0.0005235643248392743,6,0.002107347138169831,0.0008245674430858602,6,0.0017599646626632293,0.0005728800269807554,6,0.0022575689395866426,0.0008911892713566813,6,13.954084132493534,10.175010235978352,6,17.481344279359984,7.1288260876149625,6,0.001863142137776772,0.0006898833581902196,6,0.0023950498455905848,0.0009406438964127555,6,10.54260033453493,9.314047299772753,6,12.612473390807581,12.761029654384378,6,0.002392998635487719,0.0008335781888753633,6,0.003064944463372046,0.001085403774079277,6,-15.333574090716445,9.204713784451686,6,-12.769787478065998,11.597087064298654,6,0.0018339905233236264,0.0006428965197495572,6,0.0023061782908517293,0.0008984337587486673,6,11.6121442188567,4.586099651750875,6,16.35388579464671,5.374201372007098,6,0.00026794255860397353,0.0005251674148637881,0.0012576133484450507,0.0024649221629522993,0.0002137442405635004,0.0004189387115044608,0.0003366282490119611,0.0006597913680634438,0.00023387729165578515,0.0004583994916453389,0.0003638264965111009,0.0007130999331617577,4.1539305342904695,8.14170384720932,2.9103310632829977,5.7042488840346754,0.00028164370160062605,0.0005520216551372271,0.0003840162626457745,0.0007526718747857179,3.802443887431786,7.452790019366301,5.209668540961084,10.210950340283723,0.0003403068705763302,0.0006670014663296073,0.0004431142352308899,0.0008685039010525442,3.757808666711556,7.36530498675465,4.734490968360506,9.27960229798659,0.0002624614051329239,0.0005144243540605309,0.0003667840461041662,0.0007188967303641657,1.8722673427242125,3.6696439917394565,2.1940085227304453,4.300256704551673
tanh,10,highdim_poly2,Quadratic,344.0,4.0,86,85,0.0017300369043968759,0.0006563225489555137,6,0.009522645688543377,0.003080510997403358,6,0.0013120634821533787,0.0005235643248392743,6,0.0018264401527371375,0.0007147180271418376,6,0.0016288181374404357,0.0005772729017590593,6,0.0021150984881459583,0.0007872771409304643,6,8.92601411613608,8.004609102111838,6,11.980379639070547,7.487369044991007,6,0.0017925043667485865,0.0006926902252390621,6,0.002339600873986551,0.0009913722526706508,6,1.5436256743568253,7.847818633790458,6,5.049182371101529,7.849382619735488,6,0.002311346458388316,0.0008845591127250472,6,0.002860914138058911,0.001129547922403982,6,-26.671060155169574,6.235802601549247,6,-17.69297426127359,6.563204390311305,6,0.001672041150030215,0.000629575258139416,6,0.002191108271948057,0.0008433202351620122,6,8.027495294115427,2.6406133205688134,6,10.018306252603535,5.454329079453973,6,0.00026794255860397353,0.0005251674148637881,0.0012576133484450507,0.0024649221629522993,0.0002137442405635004,0.0004189387115044608,0.0002917824127443601,0.0005718935289789458,0.00023567067527424955,0.0004619145235375291,0.00032140454690613986,0.0006299529119360341,3.2678679817686356,6.405021244266526,3.0567056126896253,5.9911430008716655,0.00028278960027487536,0.0005542676165387557,0.00040472602736610206,0.00079326301363756,3.2038585411154035,6.279562740586191,3.204497035703772,6.280814189979393,0.00036111974558423207,0.0007077947013450948,0.0004611360083184339,0.0009038265763041304,2.54575575175259,4.989681273435076,2.679416972309511,5.251657265726641,0.0002570230228537619,0.0005037651247933733,0.00034428404431847444,0.0006747967268642098,1.0780258738983228,2.1129307128407127,2.2267205223144204,4.364372223736264
tanh,10,highdim_smooth,Smooth,172.0,2.0,86,85,0.00044806564231327585,8.582695420896239e-05,6,0.004224515095573474,0.0008923524070851767,6,0.00035204199027739956,6.093829105944513e-05,6,0.0007884984488092887,0.0001069163946310732,6,0.0006450505773093357,0.00010906261519072263,6,0.0007491257572581744,0.00010480857500161126,6,17.376771905831998,16.2965133629352,6,20.993593132820973,15.701974943397643,6,0.000723932545296655,0.00017158659870520924,6,0.0008543813106853749,0.00019788091931011157,6,6.749185585633168,27.398428779288732,6,10.228068021530545,23.039141597082917,6,0.0011585077887549388,0.00034556080392628895,6,0.0013605820967642207,0.0004835424184876894,6,-49.757965467415964,50.586086287869925,6,-43.322509613048396,51.955831511698364,6,0.000704661609695008,5.4342439398232984e-05,6,0.0008457893896901412,0.00015069918648272628,6,9.404735046267383,12.902902262441934,6,11.067084752391542,17.421243378339533,6,3.503870733152915e-05,6.867586636979713e-05,0.0003643013446838366,0.0007140306355803196,2.4877953148807784e-05,4.876078817166326e-05,4.364843533069538e-05,8.555093324816295e-05,4.452462620513065e-05,8.726826736205608e-05,4.2787921570361366e-05,8.386432627790828e-05,6.653023720939796,13.039926493042,6.410304427548501,12.564196677995062,7.004993558791056e-05,0.0001372978737523047,8.078454702377067e-05,0.00015833771216659052,11.185361710540532,21.923308952659443,9.405690170763977,18.435152734697393,0.00014107460745422563,0.0002765062306102822,0.00019740536571436103,0.00038691451680014763,20.65168324828036,40.47729916662951,21.210879394279363,41.573323612787554,2.2185207983964695e-05,4.34830076485708e-05,6.15226852558679e-05,0.00012058446310150109,5.267587790664231,10.324472069701892,7.1121928269620085,13.939897940845537
tanh,10,highdim_smooth,Smooth,258.0,3.0,86,85,0.00044806564231327585,8.582695420896239e-05,6,0.004224515095573474,0.0008923524070851767,6,0.00035204199027739956,6.093829105944513e-05,6,0.0005745487001742099,8.855125862884355e-05,6,0.0005206840193425149,8.392316126854237e-05,6,0.0006263487349823999,9.359078097367934e-05,6,8.838775907094876,11.836821964466562,6,13.354802443397048,8.39104941672718,6,0.0006115116925305662,0.00013909874393036223,6,0.0007335238300887739,0.0001643927088324876,6,-6.801898530735611,21.17565431688482,6,-1.069703413993888,18.142634477892422,6,0.0008623225158852959,0.00019859953617159338,6,0.0009998287426729309,0.00024966487740284225,6,-52.251505305811925,38.57967353699682,6,-39.53499333081391,36.26615505485023,6,0.000509812399088171,5.957322719629434e-05,6,0.0006176650384659782,0.00010220500396315652,6,10.827550143546096,3.7768430128193313,6,14.76507961036745,7.2568004615430075,6,3.503870733152915e-05,6.867586636979713e-05,0.0003643013446838366,0.0007140306355803196,2.4877953148807784e-05,4.876078817166326e-05,3.615089995364878e-05,7.08557639091516e-05,3.426148711820551e-05,6.71525147516828e-05,3.820827633568243e-05,7.488822161793756e-05,4.8323623315185795,9.471430169776415,3.4256315795766663,6.714237895970266,5.678682441524103e-05,0.00011130217585387242,6.711304234558667e-05,0.00013154156299734985,8.644924674321949,16.94405236167102,7.406699510110322,14.51713103981623,8.107792112896913e-05,0.0001589127254127795,0.0001019252593885803,0.0001997735084016174,15.75008576813289,30.87016810554046,14.805595802839992,29.018967773566384,2.4320668160302478e-05,4.766850959419286e-05,4.1725018144810996e-05,8.178103556382955e-05,1.541889703333878,3.022103818534401,2.9625763826623053,5.806649710018118
tanh,10,highdim_smooth,Smooth,344.0,4.0,86,85,0.00044806564231327585,8.582695420896239e-05,6,0.004224515095573474,0.0008923524070851767,6,0.00035204199027739956,6.093829105944513e-05,6,0.0005013775513742593,8.427214357165543e-05,6,0.00048461096849067097,8.107444380228689e-05,6,0.000581366097880464,6.705196482634107e-05,6,2.4114490948948397,14.150473475405128,6,7.319715703711894,11.224577839954236,6,0.0005524196600187774,0.00012329341246276136,6,0.0006814891988634366,0.0001548197553332328,6,-11.020805184377936,22.344073883128814,6,-7.724031408611896,18.712378741510356,6,0.0007372332968888446,0.00011623092202315352,6,0.0008446788184720373,0.0001699758869895747,6,-49.404471121487575,28.41913984662283,6,-34.395963741872954,25.47457071505775,6,0.0004583509396978602,9.097171074242591e-05,6,0.0005496835023239487,9.870414556201541e-05,6,8.820117092682503,5.81035663268036,6,13.4471970497788,5.6028509696444075,6,3.503870733152915e-05,6.867586636979713e-05,0.0003643013446838366,0.0007140306355803196,2.4877953148807784e-05,4.876078817166326e-05,3.4403958546853554e-05,6.743175875183297e-05,3.309850308259216e-05,6.487306604188064e-05,2.737385001259682e-05,5.3652746024689765e-05,5.776906605588382,11.32273694695323,4.582414714339877,8.981532840106158,5.033432486337827e-05,9.865527673222142e-05,6.320490044482584e-05,0.00012388160487185863,9.121929964785588,17.878982730979754,7.639296631733936,14.973021398198515,4.7451075214991e-05,9.300410742138236e-05,6.939236528357265e-05,0.0001360090359558024,11.602065258837222,22.740047907320953,10.399949944723117,20.38390189165731,3.713904539116842e-05,7.27925289666901e-05,4.0295798687389086e-05,7.897976542728261e-05,2.372068162277125,4.649253598063165,2.287354330081127,4.4832144869590085
